  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720617 00208 201703170135 160   9 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170155 160   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170215 170  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170235 160  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170255 160  13 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   66   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170315 160  11 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   66   64 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170335 170  13 ***  60 *** * * *  8.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170355 170  11 ***  60 *** * * *  8.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170415 170  11 ***  60 *** * * *  7.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170435 180  10 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170455 180   9 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170515 170   9 ***  55 *** * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170535 170  10 ***  50 *** * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170555 170   8 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170615 170   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170635 170  10 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170655 170   9 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170715 180   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170735 180   9 ***  31 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170755 170   9 ***  31 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170815 170   8 ***  32 *** * * *  7.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170835 170   8 ***  20 *** * * *  7.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170855 170   8 ***  22 *** * * *  7.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170915 170   8 ***  23 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170935 170   8 ***  21 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703170955 170   7 ***  21 *** * * *  8.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171015 170   8 ***  25 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171035 170   7 ***  22 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171055 170   7 ***  24 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171115 170   7 ***  28 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171135 160   7 ***  33 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171155 160   7 ***  44 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171215 160   7 ***  44 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171235 160   7 ***  44 *** * * *  7.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171255 150   7 *** 722 SCT * * *  5.0 ** ** ** ** 10 ** ** ** *   64   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171315 160   7 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   64   63 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171335 160   9 *** 722 SCT * * *  5.0 ** ** ** ** 10 ** ** ** *   66   64 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171355 160  11 ***  40 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   66   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171415 170  13 ***  40 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   68   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171435 170  15  18 722 SCT * * *  6.0 ** ** ** ** 05 ** ** ** *   70   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171455 170  17  22 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   72   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171515 190  17 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171535 190  14  23  28 *** * * *  7.0 ** ** ** ** ** ** ** ** *   73   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171555 190  18  23  29 *** * * *  8.0 ** ** ** ** ** ** ** ** *   73   64 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171615 190  18  28  28 *** * * *  9.1 ** ** ** ** ** ** ** ** *   73   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171635 190  18  24  41 *** * * *  8.0 ** ** ** ** ** ** ** ** *   73   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171655 190  18  23  48 *** * * *  8.0 ** ** ** ** ** ** ** ** *   75   63 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171715 190  18  26  33 *** * * *  8.0 ** ** ** ** ** ** ** ** *   75   63 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171735 190  21  28  42 *** * * *  8.0 ** ** ** ** ** ** ** ** *   75   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171755 190  20  26 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171815 190  18  25 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171835 200  16  26 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   63 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171855 190  18  24 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   63 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171915 190  17  24  50 *** * * *  9.1 ** ** ** ** ** ** ** ** *   77   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171935 180  17  24  50 *** * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703171955 190  18 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172015 200  17  24 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172035 190  18  22 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172055 190  18  26 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172115 200  20 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172135 190  21  24 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172155 170  16  23  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172215 190  14  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172235 170  17 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172255 160  16 ***  39 *** * * *  9.1 ** ** ** ** ** ** ** ** *   77   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172315 180  16 ***  37 *** * * *  9.1 ** ** ** ** ** ** ** ** *   77   63 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172335 170  17 ***  45 *** * * *  9.1 ** ** ** ** ** ** ** ** *   75   63 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703172355 170  13 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   73   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180015 160  14  18 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   73   63 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180035 170  10 ***  33 *** * * *  8.0 ** ** ** ** ** ** ** ** *   72   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180055 170  13 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180115 170  10 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   63 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180135 160  11 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   63 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180155 160  11 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   63 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180215 170  11 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   63 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180235 170  10 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   63 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180255 170   9 ***  42 *** * * *  9.1 ** ** ** ** ** ** ** ** *   68   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180315 170   9 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180335 160   7 ***  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180355 160   5 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   64   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180415 150   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   64   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180435 150   5 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   64   63 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180455 150   5 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180515 150   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   63   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180535 150   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180555 140   5 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   63   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180615 130   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   63   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180635 120   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   63   61 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180655 130   3 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   63   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180715 140   5 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   63   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180735 150   6 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   61   59 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180755 150   6 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   61   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180815 140   6 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   63   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180835 130   5 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   63   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180855 120   3 *** 722 CLR * * *  4.0 ** ** ** ** 10 ** ** ** *   61   61 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180915 080   3 ***   0 OBS * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180935 060   3 ***   0 OBS * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703180955 050   3 ***  22 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181015 070   3 ***   1 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181035 080   3 ***  24 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181055 090   3 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181115 100   3 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181135 ***   0 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181155 ***   0 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181215 160   5 ***   1 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181235 130   3 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   57   57 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181255 120   3 ***   1 *** * * *  0.0 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181315 110   3 *** 722 SCT * * *  1.8 ** ** ** ** 10 ** ** ** *   63   63 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181335 140   3 *** 722 CLR * * *  3.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181355 150   6 *** 722 SCT * * *  5.0 ** ** ** ** 10 ** ** ** *   66   66 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181415 140   6 *** 722 SCT * * *  5.0 ** ** ** ** 10 ** ** ** *   66   66 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181435 140   5 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   68   68 ****** 30.31 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181455 170   8 ***  39 *** * * *  7.0 ** ** ** ** ** ** ** ** *   70   70 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181515 160   7 ***  16 *** * * *  7.0 ** ** ** ** ** ** ** ** *   72   70 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181535 160   8 ***  16 *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   68 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181555 170   8 ***  41 *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   68 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181615 210   7 ***  50 *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   68 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181635 200   8 ***  55 *** * * *  7.0 ** ** ** ** ** ** ** ** *   77   68 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181655 200   8 ***  55 *** * * *  8.0 ** ** ** ** ** ** ** ** *   79   68 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181715 220   7 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   79   66 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181735 200   7 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   81   66 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181755 190   6 ***  65 *** * * *  9.1 ** ** ** ** ** ** ** ** *   77   64 ****** 30.31 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181815 200   7 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   64 ****** 30.31 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181835 190   3 ***  65 *** * * *  8.0 ** ** ** ** ** ** ** ** *   79   64 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181855 220   5 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   82   63 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181915 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   63 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181935 230   5 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   82   63 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703181955 200   7 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   84   63 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182015 230   5 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   82   63 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182035 200   5 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   84   61 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182055 220   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182115 190   7 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   81   63 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182135 210   7 ***  47 *** * * *  9.1 ** ** ** ** ** ** ** ** *   84   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182155 170   8 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   82   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182215 150   5 ***  75 *** * * *  6.0 ** ** ** ** 05 ** ** ** *   81   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182235 190  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   63 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182255 200  10 *** 722 CLR * * *  5.0 ** ** ** ** 05 ** ** ** *   81   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182315 190   7 *** 722 CLR * * *  4.0 ** ** ** ** 05 ** ** ** *   77   66 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182335 200   8 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   81   64 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703182355 190  11 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   77   66 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190015 180   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   75   66 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190035 180   8 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   73   66 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190055 190   8 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   66 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190115 190   8 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   66 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190135 190  10 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190155 190   8 ***  35 *** * * *  9.1 ** ** ** ** ** ** ** ** *   72   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190215 180   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   66 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190235 180   8 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   70   66 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190255 180   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   68   66 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190315 190   8 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   68   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190335 200   9 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   68   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190355 210   9 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   68   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190415 210   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   68   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190435 200   5 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190455 180   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   66   64 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190515 180   5 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190535 170   6 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190555 180   5 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190615 180   5 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190635 190   6 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190655 190   6 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190715 190   6 *** 722 CLR * * *  4.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190735 190   6 *** 722 CLR * * *  3.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190755 200   5 *** 722 CLR * * *  4.0 ** ** ** ** 10 ** ** ** *   64   64 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190815 ***   0 ***   3 *** * * *  1.8 ** ** ** ** 10 ** ** ** *   63   63 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201703190835 200   3 ***   3 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   63   63 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
